Date,Open,High,Low,Close,Adj Close,Volume
1998-03-20,1803.280029,1807.030029,1788.859985,1789.160034,1789.160034,756320000
1998-03-23,1784.949951,1798.319946,1783.189941,1792.510010,1792.510010,731510000
1998-03-24,1796.839966,1813.449951,1796.839966,1812.439941,1812.439941,803810000
1998-03-25,1837.619995,1840.829956,1812.760010,1824.510010,1824.510010,871650000
1998-03-26,1822.239990,1832.599976,1816.020020,1828.540039,1828.540039,725070000
1998-03-27,1837.109985,1839.760010,1818.479980,1823.619995,1823.619995,738420000
1998-03-30,1823.790039,1826.630005,1814.410034,1818.699951,1818.699951,655780000
1998-03-31,1823.479980,1839.770020,1818.609985,1835.680054,1835.680054,841000000
1998-04-01,1838.150024,1848.949951,1826.119995,1847.660034,1847.660034,835580000
1998-04-02,1847.959961,1858.209961,1845.719971,1852.959961,1852.959961,918090000
1998-04-03,1857.349976,1865.800049,1850.630005,1855.400024,1855.400024,863080000
1998-04-06,1859.239990,1861.119995,1828.719971,1829.140015,1829.140015,761070000
1998-04-07,1823.540039,1823.540039,1788.739990,1798.709961,1798.709961,776480000
1998-04-08,1801.109985,1816.329956,1798.349976,1807.010010,1807.010010,719600000
1998-04-09,1814.510010,1821.750000,1814.439941,1820.239990,1820.239990,755840000
1998-04-13,1824.069946,1826.979980,1810.260010,1824.949951,1824.949951,631850000
1998-04-14,1825.400024,1844.760010,1825.400024,1843.030029,1843.030029,777690000
1998-04-15,1852.890015,1866.920044,1852.890015,1863.260010,1863.260010,901950000
1998-04-16,1857.270020,1863.339966,1849.099976,1858.239990,1858.239990,854830000
1998-04-17,1854.500000,1866.829956,1849.579956,1866.599976,1866.599976,811930000
1998-04-20,1869.010010,1888.000000,1869.010010,1887.140015,1887.140015,808730000
1998-04-21,1894.989990,1904.180054,1882.699951,1903.869995,1903.869995,938570000
1998-04-22,1907.459961,1931.829956,1907.459961,1917.609985,1917.609985,1026050000
1998-04-23,1913.140015,1913.140015,1880.170044,1881.390015,1881.390015,891510000
1998-04-24,1878.569946,1891.729980,1860.260010,1868.959961,1868.959961,806250000
1998-04-27,1868.959961,1868.959961,1804.140015,1820.310059,1820.310059,796370000
1998-04-28,1842.489990,1848.890015,1820.300049,1831.770020,1831.770020,782220000
1998-04-29,1837.170044,1854.229980,1837.170044,1851.640015,1851.640015,792740000
1998-04-30,1868.119995,1874.459961,1868.119995,1868.410034,1868.410034,842050000
1998-05-01,1871.810059,1875.520020,1864.439941,1873.439941,1873.439941,774600000
1998-05-04,1880.119995,1890.800049,1873.430054,1878.859985,1878.859985,770840000
1998-05-05,1876.260010,1876.260010,1862.920044,1864.910034,1864.910034,767370000
1998-05-06,1872.589966,1874.109985,1855.599976,1856.680054,1856.680054,752820000
1998-05-07,1858.410034,1859.569946,1835.089966,1835.140015,1835.140015,716270000
1998-05-08,1832.170044,1864.709961,1832.170044,1864.369995,1864.369995,718440000
1998-05-11,1870.010010,1877.650024,1847.979980,1848.069946,1848.069946,723610000
1998-05-12,1847.439941,1860.160034,1839.209961,1860.160034,1860.160034,735840000
1998-05-13,1869.849976,1871.770020,1866.180054,1866.180054,1866.180054,783840000
1998-05-14,1857.770020,1878.500000,1854.209961,1865.359985,1865.359985,741310000
1998-05-15,1869.359985,1870.750000,1844.719971,1846.770020,1846.770020,755970000
1998-05-18,1838.530029,1850.630005,1822.560059,1831.619995,1831.619995,685930000
1998-05-19,1840.619995,1849.550049,1840.619995,1845.869995,1845.869995,678040000
1998-05-20,1850.160034,1852.270020,1827.489990,1831.750000,1831.750000,674390000
1998-05-21,1834.489990,1840.760010,1817.890015,1820.989990,1820.989990,681880000
1998-05-22,1810.819946,1834.239990,1801.619995,1805.000000,1805.000000,637350000
1998-05-26,1813.530029,1817.920044,1777.680054,1778.089966,1778.089966,676260000
1998-05-27,1759.630005,1781.300049,1742.050049,1781.099976,1781.099976,793890000
1998-05-28,1782.750000,1796.729980,1775.430054,1794.619995,1794.619995,644880000
1998-05-29,1800.329956,1803.069946,1778.089966,1778.869995,1778.869995,664240000
1998-06-01,1770.369995,1779.339966,1741.099976,1746.819946,1746.819946,645550000
1998-06-02,1757.920044,1764.839966,1746.819946,1761.790039,1761.790039,701070000
1998-06-03,1771.189941,1774.579956,1742.010010,1742.310059,1742.310059,727000000
1998-06-04,1753.329956,1769.949951,1753.329956,1769.949951,1769.949951,725200000
1998-06-05,1772.900024,1782.920044,1766.310059,1782.920044,1782.920044,679590000
1998-06-08,1783.469971,1791.540039,1778.540039,1787.770020,1787.770020,610090000
1998-06-09,1787.660034,1801.040039,1786.910034,1800.760010,1800.760010,709090000
1998-06-10,1791.250000,1797.199951,1773.250000,1773.250000,1773.250000,707460000
1998-06-11,1776.609985,1779.880005,1747.510010,1749.750000,1749.750000,718210000
1998-06-12,1748.459961,1748.459961,1715.709961,1745.050049,1745.050049,745640000
1998-06-15,1726.569946,1745.050049,1715.040039,1715.750000,1715.750000,629030000
1998-06-16,1728.739990,1753.310059,1715.750000,1753.119995,1753.119995,680420000
1998-06-17,1762.189941,1787.060059,1762.189941,1776.400024,1776.400024,830790000
1998-06-18,1776.349976,1778.449951,1767.949951,1772.699951,1772.699951,721700000
1998-06-19,1783.630005,1785.250000,1773.900024,1781.290039,1781.290039,712690000
1998-06-22,1782.560059,1807.560059,1777.229980,1805.819946,1805.819946,645910000
1998-06-23,1813.239990,1844.579956,1806.349976,1844.569946,1844.569946,807790000
1998-06-24,1858.359985,1878.560059,1837.160034,1877.760010,1877.760010,927390000
1998-06-25,1886.329956,1894.709961,1860.400024,1863.250000,1863.250000,838580000
1998-06-26,1865.349976,1872.229980,1862.750000,1869.530029,1869.530029,614630000
1998-06-29,1880.589966,1891.670044,1880.589966,1891.079956,1891.079956,659280000
1998-06-30,1882.729980,1898.619995,1878.869995,1894.739990,1894.739990,862200000
1998-07-01,1904.239990,1914.459961,1893.060059,1914.459961,1914.459961,857360000
1998-07-02,1908.750000,1908.959961,1891.099976,1894.000000,1894.000000,793330000
1998-07-06,1898.630005,1909.869995,1893.310059,1909.469971,1909.469971,691810000
1998-07-07,1912.260010,1912.260010,1897.339966,1908.109985,1908.109985,806450000
1998-07-08,1909.410034,1935.900024,1906.609985,1935.390015,1935.390015,841820000
1998-07-09,1935.550049,1951.069946,1931.989990,1939.819946,1939.819946,844840000
1998-07-10,1938.959961,1943.890015,1925.119995,1943.040039,1943.040039,709610000
1998-07-13,1948.319946,1965.719971,1946.630005,1965.530029,1965.530029,776950000
1998-07-14,1972.689941,1979.640015,1963.619995,1968.410034,1968.410034,843960000
1998-07-15,1974.560059,1994.989990,1926.439941,1994.540039,1994.540039,920300000
1998-07-16,2000.900024,2004.920044,1982.479980,2000.560059,2000.560059,904820000
1998-07-17,2005.579956,2010.609985,1994.400024,2008.760010,2008.760010,798320000
1998-07-20,2013.479980,2022.400024,2006.329956,2014.250000,2014.250000,722060000
1998-07-21,2018.459961,2028.180054,1977.619995,1979.140015,1979.140015,854220000
1998-07-22,1969.099976,1980.420044,1950.770020,1969.750000,1969.750000,828750000
1998-07-23,1970.829956,1981.050049,1935.219971,1935.219971,1935.219971,868000000
1998-07-24,1947.859985,1974.329956,1909.560059,1930.989990,1930.989990,805610000
1998-07-27,1916.310059,1933.300049,1887.479980,1933.260010,1933.260010,715580000
1998-07-28,1931.829956,1937.930054,1893.339966,1896.530029,1896.530029,803040000
1998-07-29,1908.270020,1915.040039,1878.160034,1881.489990,1881.489990,730540000
1998-07-30,1897.030029,1919.640015,1890.140015,1919.579956,1919.579956,739540000
1998-07-31,1920.089966,1920.660034,1871.719971,1872.390015,1872.390015,740540000
1998-08-03,1869.719971,1870.650024,1849.869995,1851.099976,1851.099976,655140000
1998-08-04,1863.770020,1869.819946,1784.400024,1785.640015,1785.640015,914990000
1998-08-05,1790.150024,1804.599976,1750.810059,1788.199951,1788.199951,902440000
1998-08-06,1777.880005,1829.510010,1776.819946,1829.510010,1829.510010,782280000
1998-08-07,1842.479980,1864.900024,1838.060059,1846.770020,1846.770020,810860000
1998-08-10,1847.209961,1850.099976,1834.880005,1839.209961,1839.209961,547010000
1998-08-11,1801.670044,1801.670044,1775.239990,1792.699951,1792.699951,732920000
1998-08-12,1809.670044,1826.489990,1809.670044,1825.530029,1825.530029,713640000
1998-08-13,1820.530029,1831.489990,1802.439941,1802.540039,1802.540039,636440000
1998-08-14,1815.739990,1818.000000,1782.369995,1790.189941,1790.189941,669100000
1998-08-17,1784.910034,1818.119995,1778.550049,1818.040039,1818.040039,626440000
1998-08-18,1826.880005,1858.219971,1826.880005,1855.119995,1855.119995,751830000
1998-08-19,1872.380005,1874.310059,1840.770020,1842.689941,1842.689941,735600000
1998-08-20,1835.119995,1843.199951,1828.930054,1832.449951,1832.449951,651590000
1998-08-21,1816.479980,1816.479980,1767.109985,1797.609985,1797.609985,785140000
1998-08-24,1803.770020,1815.239990,1787.949951,1790.819946,1790.819946,588240000
1998-08-25,1807.119995,1818.030029,1786.750000,1798.170044,1798.170044,688040000
1998-08-26,1776.910034,1783.489990,1762.420044,1768.130005,1768.130005,685860000
1998-08-27,1742.130005,1742.130005,1673.609985,1686.410034,1686.410034,959260000
1998-08-28,1690.069946,1699.209961,1624.000000,1639.680054,1639.680054,905540000
1998-08-31,1646.750000,1655.189941,1498.729980,1499.250000,1499.250000,1003780000
1998-09-01,1509.010010,1577.510010,1475.489990,1575.089966,1575.089966,1258680000
1998-09-02,1590.020020,1627.089966,1590.020020,1592.849976,1592.849976,938300000
1998-09-03,1572.439941,1594.550049,1552.270020,1571.859985,1571.859985,752250000
1998-09-04,1586.329956,1593.920044,1543.859985,1566.520020,1566.520020,623410000
1998-09-08,1566.520020,1660.920044,1566.520020,1660.859985,1660.859985,780330000
1998-09-09,1658.500000,1680.709961,1624.550049,1624.550049,1624.550049,695170000
1998-09-10,1624.540039,1624.540039,1568.229980,1585.329956,1585.329956,762920000
1998-09-11,1599.800049,1642.079956,1585.280029,1641.640015,1641.640015,706720000
1998-09-14,1660.310059,1677.900024,1641.640015,1665.689941,1665.689941,686720000
1998-09-15,1658.650024,1678.239990,1651.910034,1678.109985,1678.109985,664830000
1998-09-16,1684.030029,1693.800049,1672.319946,1689.910034,1689.910034,716800000
1998-09-17,1646.189941,1689.910034,1637.050049,1646.250000,1646.250000,683670000
1998-09-18,1658.079956,1664.619995,1644.459961,1663.770020,1663.770020,647160000
1998-09-21,1630.109985,1680.430054,1615.329956,1680.430054,1680.430054,548670000
1998-09-22,1693.530029,1702.939941,1680.430054,1697.800049,1697.800049,755180000
1998-09-23,1711.670044,1760.349976,1697.810059,1760.270020,1760.270020,932780000
1998-09-24,1753.189941,1768.359985,1713.770020,1720.339966,1720.339966,814080000
1998-09-25,1705.489990,1744.060059,1697.640015,1743.589966,1743.589966,700230000
1998-09-28,1757.900024,1769.709961,1725.650024,1739.219971,1739.219971,696680000
1998-09-29,1745.400024,1750.099976,1719.949951,1734.050049,1734.050049,781710000
1998-09-30,1716.709961,1734.050049,1686.099976,1693.839966,1693.839966,737760000
1998-10-01,1663.300049,1693.839966,1606.609985,1612.329956,1612.329956,856960000
1998-10-02,1609.449951,1623.420044,1569.060059,1614.979980,1614.979980,871450000
1998-10-05,1591.170044,1614.979980,1511.150024,1536.689941,1536.689941,877180000
1998-10-06,1570.500000,1577.869995,1500.599976,1510.890015,1510.890015,887180000
1998-10-07,1504.579956,1523.030029,1449.060059,1462.609985,1462.609985,940230000
1998-10-08,1420.939941,1462.599976,1343.869995,1419.119995,1419.119995,1209510000
1998-10-09,1447.339966,1493.540039,1419.109985,1492.489990,1492.489990,892830000
1998-10-12,1528.489990,1560.250000,1492.489990,1546.079956,1546.079956,764820000
1998-10-13,1541.130005,1547.050049,1504.699951,1509.449951,1509.449951,663540000
1998-10-14,1502.180054,1553.000000,1496.589966,1540.969971,1540.969971,750050000
1998-10-15,1541.800049,1611.430054,1538.589966,1611.010010,1611.010010,841670000
1998-10-16,1625.239990,1634.739990,1611.020020,1620.949951,1620.949951,977090000
1998-10-19,1618.140015,1649.540039,1613.849976,1648.729980,1648.729980,840920000
1998-10-20,1661.829956,1688.160034,1638.530029,1639.189941,1639.189941,1087340000
1998-10-21,1657.750000,1675.400024,1635.589966,1674.750000,1674.750000,831480000
1998-10-22,1672.030029,1702.729980,1659.670044,1702.640015,1702.640015,894000000
1998-10-23,1699.189941,1710.650024,1690.310059,1693.859985,1693.859985,826670000
1998-10-26,1706.180054,1725.339966,1693.859985,1724.979980,1724.979980,815570000
1998-10-27,1740.839966,1769.040039,1717.219971,1717.630005,1717.630005,965910000
1998-10-28,1710.280029,1738.369995,1708.400024,1737.349976,1737.349976,783820000
1998-10-29,1734.959961,1758.140015,1729.290039,1757.189941,1757.189941,899640000
1998-10-30,1768.699951,1781.630005,1766.050049,1771.390015,1771.390015,920010000
1998-11-02,1783.709961,1801.270020,1771.400024,1800.910034,1800.910034,889150000
1998-11-03,1798.280029,1800.920044,1779.380005,1788.430054,1788.430054,889000000
1998-11-04,1807.880005,1828.439941,1788.209961,1823.569946,1823.569946,1050450000
1998-11-05,1812.689941,1838.500000,1808.079956,1837.099976,1837.099976,918930000
1998-11-06,1834.800049,1857.949951,1833.750000,1856.560059,1856.560059,937630000
1998-11-09,1857.650024,1867.500000,1843.979980,1861.050049,1861.050049,845730000
1998-11-10,1859.229980,1875.569946,1847.010010,1865.619995,1865.619995,910480000
1998-11-11,1888.219971,1892.540039,1859.359985,1862.109985,1862.109985,935350000
1998-11-12,1853.239990,1862.109985,1843.540039,1851.060059,1851.060059,804300000
1998-11-13,1843.670044,1859.969971,1842.520020,1847.989990,1847.989990,804340000
1998-11-16,1868.439941,1877.849976,1844.069946,1861.680054,1861.680054,754180000
1998-11-17,1857.599976,1887.530029,1845.810059,1878.520020,1878.520020,823450000
1998-11-18,1878.260010,1898.239990,1848.189941,1897.439941,1897.439941,899110000
1998-11-19,1904.000000,1930.339966,1897.420044,1919.680054,1919.680054,981680000
1998-11-20,1935.650024,1936.099976,1915.750000,1928.209961,1928.209961,871040000
1998-11-23,1937.819946,1977.810059,1928.199951,1977.420044,1977.420044,951040000
1998-11-24,1972.910034,1988.449951,1965.380005,1965.880005,1965.880005,996810000
1998-11-25,1973.640015,1985.209961,1957.979980,1985.209961,1985.209961,815540000
1998-11-27,1994.910034,2016.520020,1985.209961,2016.439941,2016.439941,512930000
1998-11-30,2023.660034,2025.040039,1949.540039,1949.540039,1949.540039,1106520000
1998-12-01,1928.510010,2003.880005,1924.150024,2003.750000,2003.750000,1026050000
1998-12-02,1995.959961,2005.790039,1973.199951,1995.209961,1995.209961,982390000
1998-12-03,1995.290039,2012.790039,1954.310059,1954.329956,1954.329956,1040490000
1998-12-04,1984.390015,2003.160034,1975.060059,2003.160034,2003.160034,890580000
1998-12-07,2009.979980,2040.880005,2007.349976,2040.640015,2040.640015,810730000
1998-12-08,2042.599976,2060.979980,2018.150024,2034.750000,2034.750000,918890000
1998-12-09,2045.160034,2052.709961,2031.880005,2050.419922,2050.419922,855750000
1998-12-10,2051.590088,2058.370117,2015.719971,2015.959961,2015.959961,870690000
1998-12-11,2012.869995,2035.030029,2004.989990,2029.310059,2029.310059,783340000
1998-12-14,2013.430054,2029.359985,1962.060059,1966.920044,1966.920044,742440000
1998-12-15,1984.910034,2012.650024,1981.260010,2012.599976,2012.599976,766690000
1998-12-16,2023.319946,2027.189941,1996.839966,2009.359985,2009.359985,840980000
1998-12-17,2014.780029,2043.890015,2014.780029,2043.880005,2043.880005,791620000
1998-12-18,2057.770020,2086.139893,2055.830078,2086.139893,2086.139893,901530000
1998-12-21,2107.239990,2143.810059,2104.189941,2138.030029,2138.030029,958380000
1998-12-22,2144.219971,2144.610107,2105.540039,2120.979980,2120.979980,906740000
1998-12-23,2149.280029,2172.570068,2134.260010,2172.540039,2172.540039,965290000
1998-12-24,2171.300049,2171.300049,2162.669922,2163.040039,2163.040039,443630000
1998-12-28,2178.239990,2190.110107,2163.040039,2180.300049,2180.300049,861880000
1998-12-29,2184.429932,2186.149902,2161.830078,2181.770020,2181.770020,911180000
1998-12-30,2181.340088,2196.639893,2160.929932,2166.949951,2166.949951,919770000
1998-12-31,2169.379883,2200.629883,2165.739990,2192.689941,2192.689941,886630000
1999-01-04,2207.540039,2233.570068,2192.679932,2208.050049,2208.050049,936660000
1999-01-05,2207.750000,2251.770020,2206.489990,2251.270020,2251.270020,948350000
1999-01-06,2286.129883,2320.949951,2286.129883,2320.860107,2320.860107,1252650000
1999-01-07,2293.270020,2333.699951,2284.239990,2326.090088,2326.090088,1200900000
1999-01-08,2363.800049,2369.550049,2314.949951,2344.409912,2344.409912,1286690000
1999-01-11,2373.969971,2384.719971,2348.239990,2384.590088,2384.590088,1140930000
1999-01-12,2395.899902,2396.300049,2320.209961,2320.750000,2320.750000,1107300000
1999-01-13,2222.280029,2353.330078,2205.689941,2316.810059,2316.810059,1195470000
1999-01-14,2337.310059,2338.290039,2276.360107,2276.820068,2276.820068,1012270000
1999-01-15,2292.300049,2348.719971,2276.820068,2348.199951,2348.199951,1001160000
1999-01-19,2390.929932,2408.429932,2348.199951,2408.169922,2408.169922,1057490000
1999-01-20,2451.429932,2474.379883,2414.810059,2415.489990,2415.489990,1280980000
1999-01-21,2403.520020,2403.520020,2335.750000,2344.719971,2344.719971,1083860000
1999-01-22,2309.340088,2365.110107,2303.820068,2338.879883,2338.879883,1014740000
1999-01-25,2363.479980,2369.689941,2328.739990,2369.310059,2369.310059,870960000
1999-01-26,2388.969971,2434.370117,2384.629883,2433.409912,2433.409912,1030160000
1999-01-27,2455.250000,2464.120117,2406.780029,2407.139893,2407.139893,1034480000
1999-01-28,2442.520020,2477.469971,2407.139893,2477.340088,2477.340088,1013890000
1999-01-29,2486.280029,2506.679932,2454.709961,2505.889893,2505.889893,1057120000
1999-02-01,2522.379883,2533.439941,2500.350098,2510.090088,2510.090088,957110000
1999-02-02,2512.120117,2512.120117,2442.929932,2463.419922,2463.419922,963710000
1999-02-03,2453.229980,2493.580078,2448.550049,2493.409912,2493.409912,1057010000
1999-02-04,2496.489990,2496.520020,2409.989990,2410.070068,2410.070068,1099190000
1999-02-05,2419.929932,2421.429932,2346.820068,2373.620117,2373.620117,1013740000
1999-02-08,2405.310059,2414.979980,2358.050049,2404.919922,2404.919922,881780000
1999-02-09,2403.949951,2403.949951,2310.639893,2310.790039,2310.790039,909780000
1999-02-10,2304.250000,2338.149902,2289.899902,2309.500000,2309.500000,915620000
1999-02-11,2339.020020,2405.760010,2326.189941,2405.550049,2405.550049,961760000
1999-02-12,2375.989990,2379.000000,2319.739990,2321.889893,2321.889893,837560000
1999-02-16,2361.219971,2368.409912,2300.520020,2313.870117,2313.870117,819240000
1999-02-17,2277.580078,2304.719971,2242.270020,2248.909912,2248.909912,902780000
1999-02-18,2269.030029,2273.080078,2224.209961,2260.550049,2260.550049,859910000
1999-02-19,2276.610107,2291.409912,2260.550049,2283.600098,2283.600098,813480000
1999-02-22,2293.330078,2342.409912,2275.600098,2342.010010,2342.010010,843510000
1999-02-23,2360.679932,2386.479980,2342.010010,2376.350098,2376.350098,912110000
1999-02-24,2389.750000,2405.290039,2338.899902,2339.379883,2339.379883,931090000
1999-02-25,2329.389893,2339.379883,2286.909912,2326.820068,2326.820068,858700000
1999-02-26,2320.489990,2326.820068,2277.179932,2288.030029,2288.030029,901170000
1999-03-01,2286.830078,2300.820068,2264.320068,2295.179932,2295.179932,770800000
1999-03-02,2303.620117,2317.570068,2257.070068,2259.030029,2259.030029,894020000
1999-03-03,2274.040039,2280.969971,2235.189941,2265.199951,2265.199951,864380000
1999-03-04,2286.290039,2311.179932,2250.629883,2292.889893,2292.889893,889430000
1999-03-05,2329.580078,2339.209961,2292.889893,2337.110107,2337.110107,859200000
1999-03-08,2357.320068,2398.189941,2353.739990,2397.620117,2397.620117,970750000
1999-03-09,2396.520020,2433.370117,2385.520020,2392.939941,2392.939941,1032900000
1999-03-10,2407.100098,2408.949951,2378.810059,2406.000000,2406.000000,936670000
1999-03-11,2419.120117,2437.389893,2391.550049,2412.250000,2412.250000,1033580000
1999-03-12,2411.479980,2412.250000,2362.870117,2381.530029,2381.530029,918410000
1999-03-15,2392.540039,2431.449951,2375.830078,2431.439941,2431.439941,851480000
1999-03-16,2437.979980,2450.010010,2423.810059,2439.270020,2439.270020,977210000
1999-03-17,2440.219971,2441.719971,2419.850098,2428.969971,2428.969971,854320000
1999-03-18,2425.360107,2463.010010,2423.540039,2462.959961,2462.959961,937430000
1999-03-19,2480.389893,2480.629883,2420.209961,2421.270020,2421.270020,1054880000
1999-03-22,2428.389893,2430.850098,2395.290039,2395.939941,2395.939941,874200000
1999-03-23,2388.040039,2395.939941,2319.959961,2322.840088,2322.840088,976000000
1999-03-24,2326.629883,2365.350098,2305.639893,2365.280029,2365.280029,856520000
1999-03-25,2399.719971,2434.889893,2399.719971,2434.800049,2434.800049,939490000
1999-03-26,2425.050049,2445.719971,2410.459961,2419.169922,2419.169922,831140000
1999-03-29,2442.590088,2492.840088,2419.169922,2492.840088,2492.840088,876200000
1999-03-30,2492.169922,2506.790039,2477.620117,2480.290039,2480.290039,896110000
1999-03-31,2508.340088,2520.629883,2458.770020,2461.399902,2461.399902,1101200000
1999-04-01,2493.070068,2502.459961,2460.239990,2493.370117,2493.370117,848680000
1999-04-05,2523.979980,2560.100098,2515.699951,2560.060059,2560.060059,977920000
1999-04-06,2555.479980,2582.370117,2544.040039,2563.169922,2563.169922,1113990000
1999-04-07,2594.780029,2596.250000,2511.389893,2544.429932,2544.429932,1272750000
1999-04-08,2553.449951,2573.969971,2514.270020,2573.389893,2573.389893,1145880000
1999-04-09,2574.979980,2599.199951,2561.510010,2593.050049,2593.050049,1091380000
1999-04-12,2530.989990,2606.239990,2526.840088,2598.810059,2598.810059,1143330000
1999-04-13,2626.850098,2632.510010,2575.050049,2583.500000,2583.500000,1341700000
1999-04-14,2621.520020,2628.189941,2507.280029,2507.280029,2507.280029,1416190000
1999-04-15,2535.189941,2536.340088,2443.020020,2521.770020,2521.770020,1233960000
1999-04-16,2528.510010,2528.510010,2476.929932,2484.040039,2484.040039,1027070000
1999-04-19,2501.709961,2501.709961,2341.350098,2345.610107,2345.610107,1200990000
1999-04-20,2355.260010,2409.780029,2329.870117,2409.639893,2409.639893,1143740000
1999-04-21,2428.889893,2489.840088,2404.709961,2489.080078,2489.080078,1125280000
1999-04-22,2551.129883,2561.790039,2525.260010,2561.610107,2561.610107,1110460000
1999-04-23,2563.870117,2603.100098,2538.000000,2590.689941,2590.689941,1049670000
1999-04-26,2617.090088,2661.510010,2615.729980,2652.050049,2652.050049,1050470000
1999-04-27,2671.570068,2677.760010,2602.129883,2602.409912,2602.409912,1132010000
1999-04-28,2601.129883,2610.909912,2544.899902,2550.370117,2550.370117,1000820000
1999-04-29,2544.929932,2553.100098,2500.750000,2528.439941,2528.439941,1005650000
1999-04-30,2565.870117,2578.060059,2488.399902,2542.860107,2542.860107,994460000
1999-05-03,2546.330078,2549.100098,2512.370117,2535.580078,2535.580078,866010000
1999-05-04,2535.810059,2557.209961,2482.489990,2485.120117,2485.120117,921730000
1999-05-05,2498.149902,2534.449951,2430.649902,2534.449951,2534.449951,1038730000
1999-05-06,2532.409912,2546.360107,2464.570068,2472.280029,2472.280029,909640000
